Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
PP,Producer Prices,372,Ireland,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2001,2001,7021,Annual value,USD,255.7,A,Official figure
PP,Producer Prices,372,Ireland,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2002,2002,7021,Annual value,USD,248.4,A,Official figure
PP,Producer Prices,372,Ireland,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2003,2003,7021,Annual value,USD,292.3,A,Official figure
PP,Producer Prices,372,Ireland,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2004,2004,7021,Annual value,USD,320.3,A,Official figure
PP,Producer Prices,372,Ireland,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2005,2005,7021,Annual value,USD,314.6,A,Official figure
PP,Producer Prices,372,Ireland,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2006,2006,7021,Annual value,USD,304.9,A,Official figure
PP,Producer Prices,372,Ireland,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2007,2007,7021,Annual value,USD,417.5,A,Official figure
PP,Producer Prices,372,Ireland,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2008,2008,7021,Annual value,USD,451.9,A,Official figure
PP,Producer Prices,372,Ireland,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2009,2009,7021,Annual value,USD,292.9,A,Official figure
PP,Producer Prices,372,Ireland,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2010,2010,7021,Annual value,USD,362.1,A,Official figure
PP,Producer Prices,372,Ireland,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2011,2011,7021,Annual value,USD,451.2,A,Official figure
PP,Producer Prices,372,Ireland,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2012,2012,7021,Annual value,USD,382.1,A,Official figure
PP,Producer Prices,372,Ireland,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2013,2013,7021,Annual value,USD,481.1,A,Official figure
PP,Producer Prices,372,Ireland,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2014,2014,7021,Annual value,USD,463,A,Official figure
PP,Producer Prices,372,Ireland,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2015,2015,7021,Annual value,USD,305.3,A,Official figure
PP,Producer Prices,372,Ireland,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2016,2016,7021,Annual value,USD,278,A,Official figure
PP,Producer Prices,372,Ireland,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2017,2017,7021,Annual value,USD,378.8,A,Official figure
PP,Producer Prices,372,Ireland,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2018,2018,7021,Annual value,USD,400.3,A,Official figure
PP,Producer Prices,372,Ireland,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2019,2019,7021,Annual value,USD,364.2,A,Official figure
PP,Producer Prices,372,Ireland,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2020,2020,7021,Annual value,USD,376.5,A,Official figure
PP,Producer Prices,380,Italy,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1991,1991,7021,Annual value,USD,478.7,A,Official figure
PP,Producer Prices,380,Italy,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1992,1992,7021,Annual value,USD,486.3,A,Official figure
PP,Producer Prices,380,Italy,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1993,1993,7021,Annual value,USD,390.9,A,Official figure
PP,Producer Prices,380,Italy,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1994,1994,7021,Annual value,USD,400.9,A,Official figure
PP,Producer Prices,380,Italy,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1995,1995,7021,Annual value,USD,415,A,Official figure
PP,Producer Prices,380,Italy,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1996,1996,7021,Annual value,USD,462.2,A,Official figure
PP,Producer Prices,380,Italy,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1997,1997,7021,Annual value,USD,421.2,A,Official figure
PP,Producer Prices,380,Italy,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1998,1998,7021,Annual value,USD,389.4,A,Official figure
PP,Producer Prices,380,Italy,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1999,1999,7021,Annual value,USD,363.6,A,Official figure
PP,Producer Prices,380,Italy,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2002,2002,7021,Annual value,USD,357.6,A,Official figure
PP,Producer Prices,380,Italy,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2003,2003,7021,Annual value,USD,434,A,Official figure
PP,Producer Prices,380,Italy,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2004,2004,7021,Annual value,USD,476.4,A,Official figure
PP,Producer Prices,380,Italy,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2005,2005,7021,Annual value,USD,465.1,A,Official figure
PP,Producer Prices,380,Italy,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2006,2006,7021,Annual value,USD,440.3,A,Official figure
PP,Producer Prices,380,Italy,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2007,2007,7021,Annual value,USD,498.4,A,Official figure
PP,Producer Prices,380,Italy,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2008,2008,7021,Annual value,USD,607.4,A,Official figure
PP,Producer Prices,380,Italy,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2009,2009,7021,Annual value,USD,515,A,Official figure
PP,Producer Prices,380,Italy,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2010,2010,7021,Annual value,USD,496.2,A,Official figure
PP,Producer Prices,380,Italy,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2011,2011,7021,Annual value,USD,588.7,A,Official figure
PP,Producer Prices,380,Italy,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2012,2012,7021,Annual value,USD,536.3,A,Official figure
PP,Producer Prices,380,Italy,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2013,2013,7021,Annual value,USD,572.6,A,Official figure
PP,Producer Prices,380,Italy,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2014,2014,7021,Annual value,USD,573.4,A,Official figure
PP,Producer Prices,380,Italy,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2015,2015,7021,Annual value,USD,424,A,Official figure
PP,Producer Prices,380,Italy,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2016,2016,7021,Annual value,USD,410.7,A,Official figure
PP,Producer Prices,380,Italy,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2017,2017,7021,Annual value,USD,452.3,A,Official figure
PP,Producer Prices,380,Italy,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2018,2018,7021,Annual value,USD,469.4,A,Official figure
PP,Producer Prices,380,Italy,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2019,2019,7021,Annual value,USD,477.2,A,Official figure
PP,Producer Prices,380,Italy,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2020,2020,7021,Annual value,USD,446.3,A,Official figure
PP,Producer Prices,428,Latvia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1992,1992,7021,Annual value,USD,206.7,A,Official figure
PP,Producer Prices,428,Latvia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1993,1993,7021,Annual value,USD,194.7,A,Official figure
PP,Producer Prices,428,Latvia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1994,1994,7021,Annual value,USD,167.7,A,Official figure
PP,Producer Prices,428,Latvia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1995,1995,7021,Annual value,USD,164.9,A,Official figure
PP,Producer Prices,428,Latvia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1996,1996,7021,Annual value,USD,176.1,A,Official figure
PP,Producer Prices,428,Latvia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1997,1997,7021,Annual value,USD,160.1,A,Official figure
PP,Producer Prices,428,Latvia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1998,1998,7021,Annual value,USD,154.3,A,Official figure
PP,Producer Prices,428,Latvia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1999,1999,7021,Annual value,USD,138.4,A,Official figure
PP,Producer Prices,428,Latvia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2000,2000,7021,Annual value,USD,143.4,A,Official figure
PP,Producer Prices,428,Latvia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2001,2001,7021,Annual value,USD,152.9,A,Official figure
PP,Producer Prices,428,Latvia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2002,2002,7021,Annual value,USD,152.1,A,Official figure
PP,Producer Prices,428,Latvia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2003,2003,7021,Annual value,USD,168,A,Official figure
PP,Producer Prices,428,Latvia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2004,2004,7021,Annual value,USD,242.5,A,Official figure
PP,Producer Prices,428,Latvia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2005,2005,7021,Annual value,USD,274.5,A,Official figure
PP,Producer Prices,428,Latvia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2006,2006,7021,Annual value,USD,290.9,A,Official figure
PP,Producer Prices,428,Latvia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2007,2007,7021,Annual value,USD,356.2,A,Official figure
PP,Producer Prices,428,Latvia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2008,2008,7021,Annual value,USD,399.3,A,Official figure
PP,Producer Prices,428,Latvia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2009,2009,7021,Annual value,USD,255.2,A,Official figure
PP,Producer Prices,428,Latvia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2010,2010,7021,Annual value,USD,335.5,A,Official figure
PP,Producer Prices,428,Latvia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2011,2011,7021,Annual value,USD,413,A,Official figure
PP,Producer Prices,428,Latvia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2012,2012,7021,Annual value,USD,349.3,A,Official figure
PP,Producer Prices,428,Latvia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2013,2013,7021,Annual value,USD,406.1,A,Official figure
PP,Producer Prices,428,Latvia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2014,2014,7021,Annual value,USD,386.1,A,Official figure
PP,Producer Prices,428,Latvia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2015,2015,7021,Annual value,USD,239.5,A,Official figure
PP,Producer Prices,428,Latvia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2016,2016,7021,Annual value,USD,237.8,A,Official figure
PP,Producer Prices,428,Latvia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2017,2017,7021,Annual value,USD,345.7,A,Official figure
PP,Producer Prices,428,Latvia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2018,2018,7021,Annual value,USD,334.2,A,Official figure
PP,Producer Prices,428,Latvia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2019,2019,7021,Annual value,USD,328.6,A,Official figure
PP,Producer Prices,428,Latvia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2020,2020,7021,Annual value,USD,320.9,A,Official figure
PP,Producer Prices,440,Lithuania,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1992,1992,7021,Annual value,USD,39.2,A,Official figure
PP,Producer Prices,440,Lithuania,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1993,1993,7021,Annual value,USD,156.6,A,Official figure
PP,Producer Prices,440,Lithuania,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1994,1994,7021,Annual value,USD,97.9,A,Official figure
PP,Producer Prices,440,Lithuania,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1995,1995,7021,Annual value,USD,120.5,A,Official figure
PP,Producer Prices,440,Lithuania,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1996,1996,7021,Annual value,USD,150,A,Official figure
PP,Producer Prices,440,Lithuania,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1997,1997,7021,Annual value,USD,132.5,A,Official figure
PP,Producer Prices,440,Lithuania,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1998,1998,7021,Annual value,USD,134.2,A,Official figure
PP,Producer Prices,440,Lithuania,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1999,1999,7021,Annual value,USD,123.2,A,Official figure
PP,Producer Prices,440,Lithuania,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2000,2000,7021,Annual value,USD,112,A,Official figure
PP,Producer Prices,440,Lithuania,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2001,2001,7021,Annual value,USD,126.5,A,Official figure
PP,Producer Prices,440,Lithuania,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2002,2002,7021,Annual value,USD,124.3,A,Official figure
PP,Producer Prices,440,Lithuania,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2003,2003,7021,Annual value,USD,133.6,A,Official figure
PP,Producer Prices,440,Lithuania,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2004,2004,7021,Annual value,USD,175.5,A,Official figure
PP,Producer Prices,440,Lithuania,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2005,2005,7021,Annual value,USD,204,A,Official figure
PP,Producer Prices,440,Lithuania,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2006,2006,7021,Annual value,USD,210.4,A,Official figure
PP,Producer Prices,440,Lithuania,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2007,2007,7021,Annual value,USD,328.7,A,Official figure
PP,Producer Prices,440,Lithuania,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2008,2008,7021,Annual value,USD,365.7,A,Official figure
PP,Producer Prices,440,Lithuania,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2009,2009,7021,Annual value,USD,248.4,A,Official figure
PP,Producer Prices,440,Lithuania,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2010,2010,7021,Annual value,USD,331.4,A,Official figure
PP,Producer Prices,440,Lithuania,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2011,2011,7021,Annual value,USD,397.2,A,Official figure
PP,Producer Prices,440,Lithuania,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2012,2012,7021,Annual value,USD,334,A,Official figure
PP,Producer Prices,440,Lithuania,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2013,2013,7021,Annual value,USD,420.1,A,Official figure
PP,Producer Prices,440,Lithuania,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2014,2014,7021,Annual value,USD,372.1,A,Official figure
PP,Producer Prices,440,Lithuania,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2015,2015,7021,Annual value,USD,238.2,A,Official figure
PP,Producer Prices,440,Lithuania,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2016,2016,7021,Annual value,USD,235.5,A,Official figure
PP,Producer Prices,440,Lithuania,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2017,2017,7021,Annual value,USD,335,A,Official figure
PP,Producer Prices,440,Lithuania,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2018,2018,7021,Annual value,USD,332.8,A,Official figure
PP,Producer Prices,440,Lithuania,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2019,2019,7021,Annual value,USD,320.7,A,Official figure
PP,Producer Prices,440,Lithuania,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2020,2020,7021,Annual value,USD,325.5,A,Official figure
PP,Producer Prices,442,Luxembourg,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2000,2000,7021,Annual value,USD,296.1,A,Official figure
PP,Producer Prices,442,Luxembourg,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2001,2001,7021,Annual value,USD,307.3,A,Official figure
PP,Producer Prices,442,Luxembourg,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2002,2002,7021,Annual value,USD,313.4,A,Official figure
PP,Producer Prices,442,Luxembourg,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2003,2003,7021,Annual value,USD,368.1,A,Official figure
PP,Producer Prices,442,Luxembourg,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2004,2004,7021,Annual value,USD,400,A,Official figure
PP,Producer Prices,442,Luxembourg,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2005,2005,7021,Annual value,USD,379.8,A,Official figure
PP,Producer Prices,442,Luxembourg,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2006,2006,7021,Annual value,USD,379.5,A,Official figure
PP,Producer Prices,442,Luxembourg,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2007,2007,7021,Annual value,USD,494.8,A,Official figure
PP,Producer Prices,442,Luxembourg,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2008,2008,7021,Annual value,USD,550,A,Official figure
PP,Producer Prices,442,Luxembourg,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2009,2009,7021,Annual value,USD,361.1,A,Official figure
PP,Producer Prices,442,Luxembourg,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2010,2010,7021,Annual value,USD,396.7,A,Official figure
PP,Producer Prices,442,Luxembourg,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2011,2011,7021,Annual value,USD,458.6,A,Official figure
PP,Producer Prices,442,Luxembourg,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2012,2012,7021,Annual value,USD,399.8,A,Official figure
PP,Producer Prices,442,Luxembourg,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2013,2013,7021,Annual value,USD,490,A,Official figure
PP,Producer Prices,442,Luxembourg,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2014,2014,7021,Annual value,USD,497.7,A,Official figure
PP,Producer Prices,442,Luxembourg,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2015,2015,7021,Annual value,USD,329.9,A,Official figure
PP,Producer Prices,442,Luxembourg,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2016,2016,7021,Annual value,USD,308.4,A,Official figure
PP,Producer Prices,442,Luxembourg,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2017,2017,7021,Annual value,USD,399.4,A,Official figure
PP,Producer Prices,442,Luxembourg,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2018,2018,7021,Annual value,USD,396.3,A,Official figure
PP,Producer Prices,442,Luxembourg,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2019,2019,7021,Annual value,USD,378.7,A,Official figure
PP,Producer Prices,442,Luxembourg,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2020,2020,7021,Annual value,USD,391.8,A,Official figure
PP,Producer Prices,470,Malta,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1995,1995,7021,Annual value,USD,416.4,A,Official figure
PP,Producer Prices,470,Malta,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1996,1996,7021,Annual value,USD,407.8,A,Official figure
PP,Producer Prices,470,Malta,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1997,1997,7021,Annual value,USD,378.3,A,Official figure
PP,Producer Prices,470,Malta,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1998,1998,7021,Annual value,USD,383.6,A,Official figure
PP,Producer Prices,470,Malta,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1999,1999,7021,Annual value,USD,378.5,A,Official figure
PP,Producer Prices,470,Malta,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2000,2000,7021,Annual value,USD,353.8,A,Official figure
PP,Producer Prices,470,Malta,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2001,2001,7021,Annual value,USD,348.9,A,Official figure
PP,Producer Prices,470,Malta,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2002,2002,7021,Annual value,USD,378.2,A,Official figure
PP,Producer Prices,470,Malta,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2003,2003,7021,Annual value,USD,450.7,A,Official figure
PP,Producer Prices,470,Malta,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2004,2004,7021,Annual value,USD,496.2,A,Official figure
PP,Producer Prices,470,Malta,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2005,2005,7021,Annual value,USD,444.5,A,Official figure
PP,Producer Prices,470,Malta,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2006,2006,7021,Annual value,USD,433.3,A,Official figure
PP,Producer Prices,470,Malta,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2007,2007,7021,Annual value,USD,516.9,A,Official figure
PP,Producer Prices,470,Malta,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2008,2008,7021,Annual value,USD,695.8,A,Official figure
PP,Producer Prices,470,Malta,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2009,2009,7021,Annual value,USD,623.2,A,Official figure
PP,Producer Prices,470,Malta,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2010,2010,7021,Annual value,USD,547.5,A,Official figure
PP,Producer Prices,470,Malta,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2011,2011,7021,Annual value,USD,655.8,A,Official figure
PP,Producer Prices,470,Malta,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2012,2012,7021,Annual value,USD,629.6,A,Official figure
PP,Producer Prices,470,Malta,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2013,2013,7021,Annual value,USD,692.9,A,Official figure
PP,Producer Prices,470,Malta,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2014,2014,7021,Annual value,USD,621.4,A,Official figure
PP,Producer Prices,528,Netherlands,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1991,1991,7021,Annual value,USD,397.9,A,Official figure
PP,Producer Prices,528,Netherlands,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1992,1992,7021,Annual value,USD,432.7,A,Official figure
PP,Producer Prices,528,Netherlands,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1993,1993,7021,Annual value,USD,402.7,A,Official figure
PP,Producer Prices,528,Netherlands,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1994,1994,7021,Annual value,USD,395,A,Official figure
PP,Producer Prices,528,Netherlands,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1995,1995,7021,Annual value,USD,439.1,A,Official figure
PP,Producer Prices,528,Netherlands,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1996,1996,7021,Annual value,USD,404,A,Official figure
PP,Producer Prices,528,Netherlands,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1997,1997,7021,Annual value,USD,359.8,A,Official figure
PP,Producer Prices,528,Netherlands,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1998,1998,7021,Annual value,USD,371,A,Official figure
PP,Producer Prices,528,Netherlands,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1999,1999,7021,Annual value,USD,336,X,Figure from international organizations
PP,Producer Prices,528,Netherlands,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2000,2000,7021,Annual value,USD,296.8,X,Figure from international organizations
PP,Producer Prices,528,Netherlands,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2001,2001,7021,Annual value,USD,307.4,X,Figure from international organizations
PP,Producer Prices,528,Netherlands,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2002,2002,7021,Annual value,USD,308.2,A,Official figure
PP,Producer Prices,528,Netherlands,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2003,2003,7021,Annual value,USD,354.4,A,Official figure
PP,Producer Prices,528,Netherlands,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2004,2004,7021,Annual value,USD,376.8,A,Official figure
PP,Producer Prices,528,Netherlands,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2005,2005,7021,Annual value,USD,374.3,A,Official figure
PP,Producer Prices,528,Netherlands,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2006,2006,7021,Annual value,USD,336.8,A,Official figure
PP,Producer Prices,528,Netherlands,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2007,2007,7021,Annual value,USD,435,A,Official figure
PP,Producer Prices,528,Netherlands,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2008,2008,7021,Annual value,USD,492.1,A,Official figure
PP,Producer Prices,528,Netherlands,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2009,2009,7021,Annual value,USD,357.2,A,Official figure
PP,Producer Prices,528,Netherlands,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2010,2010,7021,Annual value,USD,399.7,A,Official figure
PP,Producer Prices,528,Netherlands,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2011,2011,7021,Annual value,USD,476.4,A,Official figure
PP,Producer Prices,528,Netherlands,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2012,2012,7021,Annual value,USD,410.1,A,Official figure
PP,Producer Prices,528,Netherlands,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2013,2013,7021,Annual value,USD,496.9,A,Official figure
PP,Producer Prices,528,Netherlands,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2014,2014,7021,Annual value,USD,516.5,A,Official figure
PP,Producer Prices,528,Netherlands,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2015,2015,7021,Annual value,USD,349,A,Official figure
PP,Producer Prices,528,Netherlands,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2016,2016,7021,Annual value,USD,324.9,A,Official figure
PP,Producer Prices,528,Netherlands,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2017,2017,7021,Annual value,USD,401.1,A,Official figure
PP,Producer Prices,528,Netherlands,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2018,2018,7021,Annual value,USD,392.4,A,Official figure
PP,Producer Prices,528,Netherlands,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2019,2019,7021,Annual value,USD,376.3,A,Official figure
PP,Producer Prices,528,Netherlands,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2020,2020,7021,Annual value,USD,350.6,A,Official figure
PP,Producer Prices,616,Poland,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1991,1991,7021,Annual value,USD,97.4,A,Official figure
PP,Producer Prices,616,Poland,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1992,1992,7021,Annual value,USD,134.3,A,Official figure
PP,Producer Prices,616,Poland,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1993,1993,7021,Annual value,USD,129.2,A,Official figure
PP,Producer Prices,616,Poland,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1994,1994,7021,Annual value,USD,123.2,A,Official figure
PP,Producer Prices,616,Poland,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1995,1995,7021,Annual value,USD,181.4,A,Official figure
PP,Producer Prices,616,Poland,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1996,1996,7021,Annual value,USD,190.3,A,Official figure
PP,Producer Prices,616,Poland,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1997,1997,7021,Annual value,USD,179,A,Official figure
PP,Producer Prices,616,Poland,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1998,1998,7021,Annual value,USD,174.7,A,Official figure
PP,Producer Prices,616,Poland,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1999,1999,7021,Annual value,USD,153.3,A,Official figure
PP,Producer Prices,616,Poland,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2000,2000,7021,Annual value,USD,180.4,A,Official figure
PP,Producer Prices,616,Poland,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2001,2001,7021,Annual value,USD,191.7,A,Official figure
